,name,latitude_deg,longitude_deg,iso_country,iata_code
49507,Ralph Wien Memorial Airport,66.884697,-162.598999,US,OTZ
49509,St George Airport,56.577345,-169.663823,US,STG
49510,Port Clarence Coast Guard Station,65.2537003,-166.8589935,US,KPC
49512,Petersburg James A Johnson Airport,56.8017006,-132.9450073,US,PSG
49513,Port Heiden Airport,56.959359,-158.62106,US,PTH
49515,Platinum Airport,59.0113983,-161.8200073,US,PTU
49521,Nuiqsut Airport,70.209999,-151.005998,US,NUI
49522,Arctic Village Airport,68.1147,-145.578995,US,ARC
49524,Ruby Airport,64.7272034,-155.4700012,US,RBY
49525,Savoonga Airport,63.686401,-170.492996,US,SVA
49526,Deadhorse Airport,70.1947022,-148.4649963,US,SCC
49527,Sand Point Airport,55.3149986,-160.522995,US,SDP
49528,Shishmaref Airport,66.249604,-166.089112,US,SHH
49529,Sitka Rocky Gutierrez Airport,57.0471001,-135.3619995,US,SIT
49532,St Mary's Airport,62.0605011,-163.302002,US,KSM
49533,St Paul Island Airport,57.166311,-170.222555,US,SNP
49537,Sparrevohn LRRS Airport,61.0974007,-155.5740051,US,SVW
49539,Soldotna Airport,60.474935,-151.038471,US,SXQ
49540,Eareckson Air Station,52.7122994,174.1139984,US,SYA
49544,Togiak Airport,59.0527992,-160.3970032,US,TOG
49546,Talkeetna Airport,62.3204994,-150.0939941,US,TKA
49547,Tatalina LRRS Airport,62.8944016,-155.977005,US,TLJ
49548,Atqasuk Edward Burnell Sr Memorial Airport,70.46704,-157.436013,US,ATK
49557,Valdez Pioneer Field,61.1339,-146.248001,US,VDZ
49559,Kivalina Airport,67.7361984,-164.5630035,US,KVL
49561,Seward Airport,60.130478,-149.418612,US,SWD
49562,Wrangell Airport,56.4842987,-132.3699951,US,WRG
49563,Wainwright Airport,70.638,-159.994995,US,AIN
49565,Noatak Airport,67.5661011,-162.9750061,US,WTK
49567,Wasilla Airport,61.571701,-149.539993,US,WWA
49570,Yakutat Airport,59.508717,-139.660435,US,YAK
49572,Canton Island Airport,-2.7681201,-171.7100067,KI,CIS
49632,Fort Yukon Airport,66.5715027,-145.25,US,FYU
49759,Balimo Airport,-8.0500002,142.9329987,PG,OPU
49766,Baimuru Airport,-7.49686,144.8199005,PG,VMU
49771,Rota International Airport,14.1743,145.242996,MP,ROP
49772,Saipan International Airport,15.119,145.729004,MP,SPN
49773,Andersen Air Force Base,13.584,144.929998,GU,UAM
49774,Antonio B. Won Pat International Airport,13.4834,144.796005,GU,GUM
49775,Tinian International Airport,14.9992,145.619003,MP,TIQ
49776,Laguindingan International Airport,8.612203,124.456496,PH,CGY
49848,Cagayan North International Airport,18.182388,121.745853,PH,LLC
50356,Barking Sands Airport,22.0228,-159.785004,US,BKH
50360,Hana Airport,20.795601,-156.014008,US,HNM
50361,Hickam Air Force Base,21.335278,-157.948333,US,HIK
50362,Kapalua Airport,20.9629,-156.673004,US,JHM
50363,Kalaeloa Airport,21.3074,-158.070009,US,JRF
50364,Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,US,KOA
50366,Lihue Airport,21.976,-159.339005,US,LIH
50368,Molokai Airport,21.152901,-157.095993,US,MKK
50369,Waimea Kohala Airport,20.001301,-155.667999,US,MUE
50370,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.4505,-157.768005,US,NGF
50371,Daniel K Inouye International Airport,21.32062,-157.924228,US,HNL
50373,Lanai Airport,20.785675,-156.951324,US,LNY
50374,Kahului International Airport,20.898543,-156.431212,US,OGG
50377,Hilo International Airport,19.721399,-155.048004,US,ITO
50462,Marshall Islands International Airport,7.0647602,171.2720032,MH,MAJ
50464,Kaieteur International Airport,5.1727548,-59.4914818,GY,KAI
50465,Bucholz Army Air Field,8.7201204,167.7319946,MH,KWA
50690,Cassidy International Airport,1.986278,-157.350011,KI,CXI
50696,Henderson Field,28.2017,-177.380997,UM,MDY
50794,Point Lay LRRS Airport,69.7329025,-163.0050049,US,PIZ
51091,Chuuk International Airport,7.4618702,151.8430023,FM,TKK
51092,Pohnpei International Airport,6.9850998,158.2089996,FM,PNI
51093,Babelthuap Airport,7.36731,134.544236,PW,ROR
51094,Kosrae International Airport,5.35698,162.957993,FM,KSA
51095,Yap International Airport,9.49891,138.082993,FM,YAP
51098,Wake Island Airfield,19.282437,166.636637,UM,AWK
51176,Aeropuerto Nacional de Fuerte Olimpo,-21.045874,-57.881223,PY,OLK
51208,Kinmen Airport,24.4279,118.359001,TW,KNH
51211,Matsu Nangan Airport,26.1598,119.958,TW,LZN
51212,Taitung Airport,22.7549992,121.1019974,TW,TTT
51215,Kaohsiung International Airport,22.577101,120.349998,TW,KHH
51216,Chiayi Airport,23.4617996,120.3929977,TW,CYI
51217,Hengchun Airport,22.0410995,120.7300034,TW,HCN
51220,Lanyu Airport,22.0270004,121.5350037,TW,KYD
51221,Taichung International Airport / Ching Chuang Kang Air Base,24.2647,120.621002,TW,RMQ
51223,Matsu Beigan Airport,26.224199,120.002998,TW,MFK
51225,Tainan International Airport / Tainan Air Base,22.950399,120.206001,TW,TNN
51227,Hsinchu Air Base,24.8180008,120.939003,TW,HSZ
51228,Penghu Magong Airport,23.568701,119.627998,TW,MZG
51233,Pingtung North Airport,22.7001991,120.4820023,TW,PIF
51234,Taipei Songshan Airport,25.0694008,121.552002,TW,TSA
51235,Taiwan Taoyuan International Airport,25.0777,121.233002,TW,TPE
51238,Hualien Airport,24.0230999,121.6179962,TW,HUN
51280,Narita International Airport,35.764702,140.386002,JP,NRT
51281,Shinshu-Matsumoto Airport,36.166801,137.923004,JP,MMJ
51282,Ibaraki Airport / JASDF Hyakuri Air Base,36.181099,140.414993,JP,IBR
51287,Ioto (Iwo Jima) Airbase,24.784153,141.32261,JP,IWO
51289,Kansai International Airport,34.427299,135.244003,JP,KIX
51290,Nanki Shirahama Airport,33.6622009,135.3639984,JP,SHM
51291,Kobe Airport,34.6328011,135.223999,JP,UKB
51295,Konotori Tajima Airport,35.512798,134.787003,JP,TJH
51297,Tokachi-Obihiro Airport,42.7332993,143.2169952,JP,OBO
51298,New Chitose Airport,42.7752,141.692001,JP,CTS
51299,Hakodate Airport,41.77,140.822006,JP,HKD
51301,Kushiro Airport,43.0410004,144.1929932,JP,KUH
51302,Memanbetsu Airport,43.8806,144.1640015,JP,MMB
51303,Nakashibetsu Airport,43.5774994,144.9600067,JP,SHB
51304,Sapporo Okadama Airport,43.117447,141.38134,JP,OKD
51308,Wakkanai Airport,45.4042015,141.8009949,JP,WKJ
51311,Iki Airport,33.7490005,129.7850037,JP,IKI
51312,Yamaguchi Ube Airport,33.9300003,131.279007,JP,UBJ
51316,Tsushima Airport,34.2849007,129.3309937,JP,TSJ
51318,Monbetsu Airport,44.3039017,143.404007,JP,MBE
51319,Asahikawa Airport,43.670799,142.447006,JP,AKJ
51320,Okushiri Airport,42.071701,139.4329987,JP,OIR
51321,Rishiri Airport,45.2420006,141.1860046,JP,RIS
51323,Yakushima Airport,30.385599,130.658997,JP,KUM
51324,Fukue Airport,32.6663017,128.8329926,JP,FUJ
51325,Fukuoka Airport,33.5858994,130.451004,JP,FUK
51326,New Tanegashima Airport,30.6051006,130.9909973,JP,TNE
51327,Kagoshima Airport,31.8034,130.7189941,JP,KOJ
51328,Miyazaki Airport,31.8771992,131.4490051,JP,KMI
51330,Oita Airport,33.4794006,131.7369995,JP,OIT
51331,Kitakyushu Airport,33.845901,131.035004,JP,KKJ
51332,Saga Airport,33.1497002,130.302002,JP,HSG
51333,Kumamoto Airport,32.8372993,130.8549957,JP,KMJ
51334,Nagasaki Airport,32.9169006,129.9140015,JP,NGS
51337,Chubu Centrair International Airport,34.8583984,136.8049927,JP,NGO
51338,Amami Airport,28.4305992,129.7129974,JP,ASJ
51339,Okinoerabu Airport,27.425501,128.701004,JP,OKE
51340,Kikai Airport,28.3213005,129.9279938,JP,KKX
51341,Tokunoshima Airport,27.836399,128.880997,JP,TKN
51342,Nagoya Airport / JASDF Komaki Air Base,35.255759,136.924095,JP,NKM
51343,Fukui Airport,36.1427994,136.223999,JP,FKJ
51344,Gifu Airport,35.3941002,136.8699951,JP,QGU
51346,Komatsu Airport / JASDF Komatsu Air Base,36.3946,136.406998,JP,KMQ
51347,Oki Global Geopark Airport,36.178388,133.323566,JP,OKI
51348,Mount Fuji Shizuoka Airport,34.796043,138.187752,JP,FSZ
51349,Toyama Airport,36.6483002,137.1880035,JP,TOY
51350,Noto Satoyama Airport,37.293098,136.962006,JP,NTQ
51352,Hiroshima Airport,34.4361,132.919006,JP,HIJ
51353,Okayama Momotaro Airport,34.756901,133.854996,JP,OKJ
51354,Izumo Enmusubi Airport,35.413601,132.889999,JP,IZO
51357,Yonago Kitaro Airport / JASDF Miho Air Base,35.492199,133.235992,JP,YGJ
51358,Iwakuni Kintaikyo Airport / Marine Corps Air Station Iwakuni,34.146333,132.247238,JP,IWK
51359,Kochi Ryoma Airport,33.546101,133.669006,JP,KCZ
51360,Matsuyama Airport,33.8272018,132.6999969,JP,MYJ
51361,Osaka International Airport,34.7854996,135.4380035,JP,ITM
51363,Tottori Sand Dunes Conan Airport,35.530102,134.167007,JP,TTJ
51364,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,34.132801,134.606995,JP,TKS
51365,Takamatsu Airport,34.2141991,134.0160065,JP,TAK
51366,Iwami Airport,34.6763992,131.7899933,JP,IWJ
51369,Aomori Airport,40.7346992,140.6909943,JP,AOJ
51370,Yamagata Airport,38.4119,140.371002,JP,GAJ
51371,Sado Airport,38.0601997,138.4140015,JP,SDS
51372,Fukushima Airport,37.2274017,140.4309998,JP,FKS
51373,JMSDF Hachinohe Air Base / Hachinohe Airport,40.551181,141.465428,JP,HHE
51374,Iwate Hanamaki Airport,39.4286,141.134995,JP,HNA
51375,Akita Airport,39.615601,140.218994,JP,AXT
51376,Misawa Air Base / Misawa Airport,40.703201,141.367996,JP,MSJ
51377,Niigata Airport,37.9558983,139.1210022,JP,KIJ
51379,Odate Noshiro Airport,40.191898,140.371002,JP,ONJ
51380,Sendai Airport,38.139702,140.917007,JP,SDJ
51383,Shonai Airport,38.812199,139.787003,JP,SYO
51386,JMSDF Atsugi Air Base / Naval Air Facility Atsugi,35.454601,139.449997,JP,NJA
51390,Hachijojima Airport,33.115002,139.785995,JP,HAC
51395,Oshima Airport,34.7820015,139.3600006,JP,OIM
51396,Miyakejima Airport,34.0736008,139.5599976,JP,MYE
51399,Tokyo Haneda International Airport,35.552299,139.779999,JP,HND
51402,Yokota Air Base,35.748501,139.348007,JP,OKO
51658,Muan International Airport,34.991406,126.382814,KR,MWX
51659,Gwangju Airport,35.123173,126.805444,KR,KWJ
51660,Kunsan Air Base,35.903801,126.615997,KR,KUV
51664,Yeosu Airport,34.8423004,127.6169968,KR,RSU
51667,Gangneung Airport (K-18),37.753601,128.943915,KR,KAG
51670,Wonju Airport / Hoengseong Air Base (K-38/K-46),37.437113,127.960051,KR,WJU
51671,Yangyang International Airport,38.061298,128.669006,KR,YNY
51672,Jeju International Airport,33.512058,126.492548,KR,CJU
51673,Jeongseok Airport,33.399601,126.711998,KR,JDG
51675,Gimhae International Airport,35.179501,128.938004,KR,PUS
51677,Sacheon Airport / Sacheon Air Base,35.088591,128.071747,KR,HIN
51678,Ulsan Airport,35.5934982,129.352005,KR,USN
51693,Incheon International Airport,37.469101,126.4509964,KR,ICN
51695,Seoul Air Base (K-16),37.444744,127.112718,KR,SSN
51697,Osan Air Base,37.090599,127.029999,KR,OSN
51700,Gimpo International Airport,37.5583,126.791,KR,GMP
51704,Suwon Airport,37.239399,127.007004,KR,SWU
51711,Pohang Airport (G-815/K-3),35.987955,129.420383,KR,KPO
51713,Daegu Airport,35.896872,128.65531,KR,TAE
51716,Cheongju International Airport/Cheongju Air Base (K-59/G-513),36.717008,127.498741,KR,CJJ
51718,Yecheon Airbase,36.630373,128.34971,KR,YEC
51796,Naha Airport / JASDF Naha Air Base,26.195801,127.646004,JP,OKA
51798,Kadena Air Base,26.351667,127.769444,JP,DNA
51800,Kumejima Airport,26.363445,126.71384,JP,UEO
51802,Minamidaito Airport,25.8465,131.263,JP,MMD
51803,Miyako Airport,24.7828007,125.2949982,JP,MMY
51805,Iejima Airport,26.722537,127.786801,JP,IEJ
51807,Kitadaito Airport,25.9447002,131.3269958,JP,KTD
51808,Miyako Shimojishima Airport,24.8267,125.144997,JP,SHI
51809,Tarama Airport,24.6539001,124.6750031,JP,TRA
51810,Yoron Airport,27.044001,128.401993,JP,RNJ
51812,Yonaguni Airport,24.467298,122.979827,JP,OGN
51821,Subic Bay International Airport / Naval Air Station Cubi Point,14.7944,120.271004,PH,SFS
51822,Clark International Airport / Clark Air Base,15.186,120.559998,PH,CRK
51823,Laoag International Airport,18.176121,120.531034,PH,LAO
51825,Ninoy Aquino International Airport,14.5086,121.019997,PH,MNL
51831,Danilo Atienza Air Base,14.4954,120.903999,PH,SGL
51833,Lubang Airport,13.8554001,120.1050034,PH,LBX
51838,Allah Valley Airport,6.367903,124.752431,PH,AAV
51840,Cotabato (Awang) Airport,7.164753,124.209938,PH,CBO
51841,Francisco Bangoy International Airport,7.12552,125.646004,PH,DVO
51842,Bancasi Airport,8.9515,125.4788,PH,BXU
51843,Bislig Airport,8.195052,126.321015,PH,BPH
51844,Dipolog Airport,8.601983,123.341875,PH,DPL
51845,Camiguin Airport,9.253894,124.709115,PH,CGM
51847,Jolo Airport,6.0536699,121.0110016,PH,JOL
51850,Sanga Sanga Airport,5.048196,119.743338,PH,TWT
51851,Labo Airport,8.17851,123.842003,PH,OZC
51852,Pagadian Airport,7.825632,123.459635,PH,PAG
51853,Mati National Airport,6.949091,126.27368,PH,MXI
51854,General Santos International Airport,6.0580001,125.0960007,PH,GES
51855,Surigao Airport,9.7558383,125.4809475,PH,SUG
51858,Tandag Airport,9.072002,126.17132,PH,TDG
51861,Zamboanga International Airport,6.92242,122.0599976,PH,ZAM
51867,Bohol-Panglao International Airport,9.573045,123.770143,PH,TAG
51870,Loakan Airport,16.3750992,120.6200027,PH,BAG
51871,Daet Airport,14.1292,122.9800034,PH,DTE
51875,San Jose Airport,12.3614998,121.0469971,PH,SJI
51880,Mamburao Airport,13.208048,120.605457,PH,MBO
51881,Naga Airport,13.5848999,123.2699966,PH,WNP
51882,Basco Airport,20.4513,121.980003,PH,BSO
51885,Dr Juan C Angara Airport,15.729309,121.500034,PH,BQA
51886,San Fernando Airport,16.5956001,120.3030014,PH,SFE
51887,Tuguegarao Airport,17.6433677,121.7331505,PH,TUG
51889,Virac Airport,13.5763998,124.2060013,PH,VRC
51890,Marinduque Airport,13.3610001,121.8259964,PH,MRQ
51892,Cauayan Airport,16.9298992,121.7529984,PH,CYZ
51895,Daniel Z. Romualdez Airport,11.227761,125.027783,PH,TAC
51896,Bacolod-Silay Airport,10.7764,123.014999,PH,BCD
51897,Calbayog Airport,12.0726995,124.5449982,PH,CYP
51898,Sibulan Airport,9.334183,123.30191,PH,DGT
51899,Godofredo P. Ramos Airport,11.9245,121.954002,PH,MPH
51900,Catarman National Airport,12.50161,124.635258,PH,CRM
51903,Iloilo International Airport,10.833017,122.493358,PH,ILO
51904,Moises R. Espinosa Airport,12.369682,123.630095,PH,MBT
51905,Kalibo International Airport,11.6794004,122.3759995,PH,KLO
51907,Mactan Cebu International Airport,10.309261,123.97974,PH,CEB
51908,Ormoc Airport,11.0579996,124.5650024,PH,OMC
51909,Puerto Princesa International Airport / PAF Antonio Bautista Air Base,9.74212,118.759003,PH,PPS
51911,Roxas Airport,11.5977001,122.7519989,PH,RXS
51912,Evelio Javier Airport,10.766644,121.932506,PH,EUQ
51914,Tugdan Airport,12.3109999,122.0849991,PH,TBH
51915,Francisco B. Reyes (Busuanga) Airport,12.121865,120.100801,PH,USU
51947,Red Sea International Airport,25.627975,37.088914,SA,RSI
51982,Grozny Airport,43.388106,45.699772,RU,GRV
52036,Krymsk Air Base,44.959999,38.0,RU,NOI
53163,Comodoro Pierrestegui Airport,-31.2969,-57.9966,AR,COC
53164,Gualeguaychu Airport,-33.005567,-58.612833,AR,GHU
53169,General Urquiza Airport,-31.7948,-60.4804,AR,PRA
53170,Rosario Islas Malvinas International Airport,-32.9036,-60.785,AR,ROS
53172,Sauce Viejo Airport,-31.7117,-60.8117,AR,SFN
53173,Jorge Newbery Airpark,-34.5592,-58.4156,AR,AEP
53182,Ingeniero Ambrosio Taravella Airport,-31.323601,-64.208,AR,COR
53192,La Plata Airport,-34.9722,-57.8947,AR,LPG
53195,El Palomar Airport,-34.6099,-58.6126,AR,EPA
53203,Minister Pistarini International Airport,-34.8222,-58.5358,AR,EZE
53209,Rincon De Los Sauces Airport,-37.3905983,-68.9041977,AR,RDS
53210,Zapala Airport,-38.975498,-70.113602,AR,APZ
53214,El Plumerillo Airport,-32.8316994,-68.7929001,AR,MDZ
53218,Comodoro D.R. Salomón Airport,-35.4935989,-69.5743027,AR,LGS
53221,Suboficial Ay Santiago Germano Airport,-34.588299,-68.4039,AR,AFA
53224,Catamarca Airport,-28.5956001,-65.7517014,AR,CTC
53226,Vicecomodoro Angel D. La Paz Aragonés Airport,-27.7655563,-64.3099976,AR,SDE
53229,Capitan V A Almonacid Airport,-29.3815994,-66.7957993,AR,IRJ
53231,Termas de Río Hondo international Airport,-27.4966,-64.93595,AR,RHD
53232,Teniente Benjamin Matienzo Airport,-26.8409,-65.104897,AR,TUC
53233,Domingo Faustino Sarmiento Airport,-31.571501,-68.418198,AR,UAQ
53235,Area De Material Airport,-33.0850983,-64.2612991,AR,RCU
53236,Villa Dolores Airport,-31.9452,-65.1463013,AR,VDR
53240,Villa Reynolds Airport,-33.7299004,-65.3873978,AR,VME
53242,Brigadier Mayor D Cesar Raul Ojeda Airport,-33.273201,-66.3563995,AR,LUQ
53244,Corrientes Airport,-27.4455,-58.7619,AR,CNQ
53246,Resistencia International Airport,-27.45,-59.0561,AR,RES
53247,Aeropuerto Nacional de Formosa,-26.2127,-58.2281,AR,FMA
53249,Cataratas Del Iguazú International Airport,-25.737301,-54.4734,AR,IGR
53250,Paso De Los Libres Airport,-29.6894,-57.1521,AR,AOL
53251,Monte Caseros Airport,-30.2719,-57.6402,AR,MCS
53253,Libertador Gral D Jose De San Martin Airport,-27.3858,-55.9707,AR,PSS
53256,Martin Miguel De Guemes International Airport,-24.8560009,-65.4861984,AR,SLA
53257,Gobernador Horacio Guzman International Airport,-24.392799,-65.097801,AR,JUJ
53259,Orán Airport,-23.1527996,-64.3292007,AR,ORA
53262,General Enrique Mosconi Airport,-22.6196,-63.793701,AR,TTG
53265,Goya Airport,-29.1058,-59.2189,AR,OYA
53270,Reconquista Airport,-29.2103,-59.68,AR,RCQ
53271,Curuzu Cuatia Airport,-29.7706,-57.9789,AR,UZU
53273,El Bolson Airport,-41.9431992,-71.5323029,AR,EHL
53274,General E. Mosconi Airport,-45.7853,-67.4655,AR,CRD
53276,Brigadier Antonio Parodi Airport,-42.9080009,-71.1395035,AR,EQS
53277,Las Heras Airport,-46.538517,-68.965323,AR,LHS
53286,Almirante Marco Andres Zar Airport,-43.2105,-65.2703,AR,REL
53287,Gobernador Castello Airport,-40.8692,-63.0004,AR,VDM
53288,El Tehuelche Airport,-42.7592,-65.1027,AR,PMY
53291,El Calafate - Commander Armando Tola International Airport,-50.2803,-72.053101,AR,FTE
53292,Puerto Deseado Airport,-47.7353,-65.9041,AR,PUD
53293,Gobernador Ramón Trejo Noel International Airport,-53.7777,-67.7494,AR,RGA
53294,Piloto Civil N. Fernández Airport,-51.6089,-69.3126,AR,RGL
53295,Malvinas Argentinas Airport,-54.8433,-68.2958,AR,USH
53296,Capitan D Daniel Vazquez Airport,-49.306816,-67.802596,AR,ULA
53299,Perito Moreno Airport,-46.537899,-70.978699,AR,PMQ
53303,Santa Cruz Airport,-50.0165,-68.5792,AR,RZA
53311,Comandante Espora Airport,-38.725,-62.1693,AR,BHI
53316,General Pico Airport,-35.6962013,-63.7583008,AR,GPO
53317,Tres Arroyos Airport,-38.3869,-60.3297,AR,OYO
53321,Santa Teresita Airport,-36.5423,-56.7218,AR,SST
53322,Ástor Piazzola International Airport,-37.9342,-57.5733,AR,MDQ
53323,Presidente Peron Airport,-38.949001,-68.155701,AR,NQN
53324,Necochea Airport,-38.490746,-58.816337,AR,NEC
53325,Comodoro Pedro Zanni Airport,-35.8446,-61.8576,AR,PEH
53327,Santa Rosa Airport,-36.588299,-64.275703,AR,RSA
